** CONVERTED FROM C:\Users\Jasper\Documents\UU\Experiments\SWM\SWM_pupil\Data\edf\BB_O04.edf using edfapi 3.1 Win32 Jul  4 2014 on Tue Feb 16 16:49:23 2016
** DATE: Tue Feb  2 14:36:23 2016
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.10 Sep  9 2007
** CAMERA: EyeLink CL Version 1.4 Sensor=CHD
** SERIAL NUMBER: CL1-77T31
** CAMERA_CONFIG: 77T31140.SCD
**

MSG	241063 DRIFTCORRECT L LEFT  at 640,400  OFFSET 0.85 deg.  -26.5,1.5 pix.
MSG	241229 RECCFG CR 1000 2 1 L
MSG	241229 ELCLCFG MTABLE
MSG	241229 GAZE_COORDS 0.00 0.00 1279.00 799.00
MSG	241229 THRESHOLDS L 55 228
MSG	241229 ELCL_PROC CENTROID (3)
MSG	241229 ELCL_PCR_PARAM 5 3.0
START	241230 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	2
MSG	241230 !MODE RECORD CR 1000 2 1 L
241577	  611.3	  397.2	 1092.0	...
241578	  611.2	  397.1	 1093.0	...
241579	  611.1	  396.7	 1094.0	...
241580	  611.1	  396.3	 1094.0	...
241581	  611.1	  395.9	 1094.0	...
241582	  611.2	  395.9	 1094.0	...
241583	  611.1	  396.3	 1092.0	...
241584	  611.0	  396.8	 1091.0	...
241585	  611.1	  397.3	 1090.0	...
241586	  611.2	  397.4	 1090.0	...
241587	  611.4	  397.5	 1091.0	...
241588	  611.4	  397.6	 1092.0	...
241589	  611.4	  397.5	 1092.0	...
241590	  611.3	  397.5	 1093.0	...
241591	  611.3	  397.6	 1094.0	...
241592	  611.4	  397.6	 1095.0	...
241593	  611.3	  397.6	 1096.0	...
241594	  611.3	  397.6	 1097.0	...
241595	  611.3	  397.4	 1099.0	...
241596	  611.2	  397.1	 1097.0	...
241597	  611.1	  396.7	 1096.0	...
241598	  611.0	  396.6	 1094.0	...
EFIX L   241237	241598	362	  616.5	  399.0	   1079
241599	  611.2	  397.2	 1094.0	...
END	241600 	SAMPLES	EVENTS	RES	  31.10	  26.50
