** CONVERTED FROM C:\Users\Jasper\Documents\UU\Experiments\SWM\SWM_pupil\Data\edf\DD_L03.edf using edfapi 3.1 Win32 Jul  4 2014 on Tue Feb 16 16:50:29 2016
** DATE: Thu Feb  4 13:51:55 2016
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.10 Sep  9 2007
** CAMERA: EyeLink CL Version 1.4 Sensor=CHD
** SERIAL NUMBER: CL1-77T31
** CAMERA_CONFIG: 77T31140.SCD
**

MSG	19297773 DRIFTCORRECT L LEFT  at 640,400  OFFSET 0.49 deg.  13.7,-5.5 pix.
MSG	19297943 RECCFG CR 1000 2 1 L
MSG	19297943 ELCLCFG MTABLE
MSG	19297943 GAZE_COORDS 0.00 0.00 1279.00 799.00
MSG	19297943 THRESHOLDS L 69 215
MSG	19297943 ELCL_PROC CENTROID (3)
MSG	19297943 ELCL_PCR_PARAM 5 3.0
START	19297944 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	2
MSG	19297944 !MODE RECORD CR 1000 2 1 L
19297944	  648.5	  399.7	 1008.0	...
19297945	  648.3	  399.8	 1008.0	...
19297946	  648.2	  399.8	 1008.0	...
19297947	  648.3	  399.6	 1007.0	...
19297948	  648.4	  399.4	 1008.0	...
19297949	  648.4	  399.2	 1007.0	...
19297950	  648.4	  399.2	 1007.0	...
SFIX L   19297951
19297951	  648.4	  399.2	 1007.0	...
19297952	  648.4	  399.2	 1007.0	...
19297953	  648.4	  399.1	 1005.0	...
19297954	  648.6	  398.9	 1004.0	...
19297955	  648.7	  398.6	 1004.0	...
19297956	  648.8	  398.4	 1003.0	...
19297957	  648.7	  398.4	 1004.0	...
19297958	  648.5	  398.5	 1004.0	...
19297959	  648.4	  398.6	 1004.0	...
19297960	  648.4	  398.8	 1003.0	...
19297961	  648.4	  398.7	 1001.0	...
19297962	  648.3	  398.5	 1000.0	...
19297963	  648.1	  398.4	 1000.0	...
19297964	  648.0	  398.3	 1000.0	...
19297965	  648.1	  397.9	 1001.0	...
19297966	  648.2	  397.6	 1001.0	...
19297967	  648.3	  397.4	 1001.0	...
19297968	  648.3	  397.9	 1001.0	...
19297969	  648.3	  398.3	 1001.0	...
19297970	  648.2	  398.4	 1001.0	...
19297971	  648.1	  398.4	 1001.0	...
19297972	  648.1	  398.4	  999.0	...
19297973	  648.1	  398.2	  998.0	...
19297974	  648.4	  398.0	  996.0	...
19297975	  648.7	  397.8	  995.0	...
19297976	  648.6	  397.6	  994.0	...
19297977	  648.3	  397.6	  994.0	...
19297978	  648.0	  397.7	  995.0	...
19297979	  648.0	  398.0	  996.0	...
19297980	  648.2	  398.2	  995.0	...
19297981	  648.5	  398.3	  995.0	...
19297982	  648.5	  398.4	  994.0	...
19297983	  648.3	  398.5	  994.0	...
